environment,video,frame_idx,label,num_people_detected
Office,video (3).avi,186,sitting,1
Office,video (3).avi,233,sitting,1
Office,video (3).avi,280,sitting,1
Office,video (3).avi,326,standing,1
Office,video (3).avi,373,normal,1
Office,video (30).avi,249,standing,1
Office,video (30).avi,374,normal,1
Office,video (30).avi,498,sitting,1
Office,video (30).avi,623,sitting,1
Office,video (30).avi,748,sitting,1
Office,video (30).avi,872,sitting,1
Office,video (30).avi,997,standing,1
Office,video (30).avi,1122,normal,1
Office,video (31).avi,20,standing,1
Office,video (31).avi,40,normal,1
Office,video (31).avi,60,standing,1
Office,video (31).avi,81,standing,1
Office,video (31).avi,101,standing,1
Office,video (31).avi,121,standing,1
Office,video (31).avi,142,standing,1
Office,video (31).avi,162,normal,1
Office,video (32).avi,108,standing,1
Office,video (32).avi,163,standing,1
Office,video (32).avi,217,sitting,1
Office,video (32).avi,272,sitting,1
Office,video (32).avi,326,normal,1
Office,video (32).avi,380,normal,1
Office,video (32).avi,435,normal,1
Office,video (32).avi,489,standing,1
Office,video (33).avi,127,standing,1
Office,video (33).avi,191,normal,1
Office,video (33).avi,255,sitting,1
Office,video (33).avi,319,sitting,1
Office,video (33).avi,383,normal,1
Office,video (33).avi,447,normal,1
Office,video (33).avi,511,normal,1
Office,video (33).avi,575,standing,1
Office,video (4).avi,0,normal,1
Office,video (4).avi,32,normal,1
Office,video (4).avi,64,normal,1
Office,video (4).avi,96,sitting,1
Office,video (4).avi,128,sitting,1
Office,video (4).avi,160,standing,1
Office,video (4).avi,192,sitting,1
Office,video (4).avi,224,fall,1
Office,video (4).avi,256,fall,1
Office,video (5).avi,95,standing,1
Office,video (5).avi,119,standing,1
Office,video (5).avi,142,fall,1
Office,video (5).avi,166,fall,1
Office,video (5).avi,190,fall,1
Office,video (5).avi,214,fall,1
Office,video (6).avi,41,normal,1
Office,video (6).avi,83,standing,1
Office,video (6).avi,124,normal,1
Office,video (6).avi,166,normal,1
Office,video (6).avi,207,normal,1
Office,video (6).avi,249,normal,1
Office,video (6).avi,290,standing,1
Office,video (6).avi,332,fall,1
Office,video (6).avi,373,fall,1
Office,video (7).avi,0,standing,1
Office,video (7).avi,21,normal,1
Office,video (7).avi,43,normal,1
Office,video (7).avi,65,standing,1
Office,video (7).avi,86,standing,1
Office,video (7).avi,108,normal,1
Office,video (7).avi,130,fall,1
Office,video (7).avi,151,fall,1
Office,video (7).avi,173,fall,1
Office,video (7).avi,195,fall,1
Office,video (8).avi,83,normal,1
Office,video (8).avi,125,standing,1
Office,video (8).avi,167,standing,1
Office,video (8).avi,209,standing,1
Office,video (8).avi,251,standing,1
Office,video (8).avi,293,normal,1
Office,video (8).avi,335,fall,1
Office,video (8).avi,377,fall,1
Office,video (9).avi,41,normal,1
Office,video (9).avi,61,walking,1
Office,video (9).avi,82,fall,1
Office,video (9).avi,123,normal,1
Office,video (9).avi,164,normal,1
Office,video (9).avi,185,normal,1
